url
https://www.goodreads.com/book/show/31434883-eleanor-oliphant-is-completely-fine
https://www.goodreads.com/book/show/32075671-the-hate-u-give
https://www.goodreads.com/book/show/19547856-simon-vs-the-homo-sapiens-agenda
https://www.goodreads.com/book/show/35504431-turtles-all-the-way-down
https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale
https://www.goodreads.com/book/show/34273236-little-fires-everywhere
https://www.goodreads.com/book/show/9969571-ready-player-one
https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
https://www.goodreads.com/book/show/40389527-the-woman-in-the-window
https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time
https://www.goodreads.com/book/show/23766634-a-court-of-wings-and-ruin
https://www.goodreads.com/book/show/1885.Pride_and_Prejudice
https://www.goodreads.com/book/show/33413128-beartown
https://www.goodreads.com/book/show/26032825-the-cruel-prince
https://www.goodreads.com/book/show/34728667-children-of-blood-and-bone
https://www.goodreads.com/book/show/36381037-cinder
https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury
https://www.goodreads.com/book/show/36336078-call-me-by-your-name
https://www.goodreads.com/book/show/31076583-a-court-of-frost-and-starlight
https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic
https://www.goodreads.com/book/show/29283884-the-gentleman-s-guide-to-vice-and-virtue
https://www.goodreads.com/book/show/35959740-circe
https://www.goodreads.com/book/show/29780253-born-a-crime
https://www.goodreads.com/book/show/18774964-a-man-called-ove
https://www.goodreads.com/book/show/16085481-crazy-rich-asians
https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society
https://www.goodreads.com/book/show/32191710-astrophysics-for-people-in-a-hurry
https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see
https://www.goodreads.com/book/show/25899336-when-breath-becomes-air
https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo
https://www.goodreads.com/book/show/10210.Jane_Eyre
https://www.goodreads.com/book/show/35791968-still-me
https://www.goodreads.com/book/show/33151805-into-the-water
https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy
https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower
https://www.goodreads.com/book/show/18798983-the-wrath-and-the-dawn
https://www.goodreads.com/book/show/28954189-scythe
https://www.goodreads.com/book/show/28421168-renegades
https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express
https://www.goodreads.com/book/show/31180248-leah-on-the-offbeat
https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
https://www.goodreads.com/book/show/34912895-the-great-alone
https://www.goodreads.com/book/show/25489134-the-bear-and-the-nightingale
https://www.goodreads.com/book/show/18693763-everything-i-never-told-you
https://www.goodreads.com/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses
https://www.goodreads.com/book/show/34275232-the-hazel-wood
https://www.goodreads.com/book/show/11387515-wonder
https://www.goodreads.com/book/show/17934530-annihilation
https://www.goodreads.com/book/show/27071490-homegoing
https://www.goodreads.com/book/show/29751398-the-power
https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows
https://www.goodreads.com/book/show/28763485-the-sun-is-also-a-star
https://www.goodreads.com/book/show/18045891-sharp-objects
https://www.goodreads.com/book/show/7896527-throne-of-glass
https://www.goodreads.com/book/show/8621462-a-monster-calls
https://www.goodreads.com/book/show/25526296-every-heart-a-doorway
https://www.goodreads.com/book/show/35031085-frankenstein
https://www.goodreads.com/book/show/36199084-the-kiss-quotient
https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10
https://www.goodreads.com/book/show/34189556-the-wife-between-us
https://www.goodreads.com/book/show/34051011-pachinko
https://www.goodreads.com/book/show/37903770-norse-mythology
https://www.goodreads.com/book/show/30555488-the-underground-railroad
https://www.goodreads.com/book/show/20170404-station-eleven
https://www.goodreads.com/book/show/28260587-empire-of-storms
https://www.goodreads.com/book/show/43615.The_Gunslinger
https://www.goodreads.com/book/show/33555224-thunderhead
https://www.goodreads.com/book/show/27883214-caraval
https://www.goodreads.com/book/show/34944546-the-belles
https://www.goodreads.com/book/show/34963526-saga-vol-8
https://www.goodreads.com/book/show/23513349-milk-and-honey
https://www.goodreads.com/book/show/35068432-i-ll-be-gone-in-the-dark
https://www.goodreads.com/book/show/27161156-hillbilly-elegy
https://www.goodreads.com/book/show/32326398-sometimes-i-lie
https://www.goodreads.com/book/show/7445.The_Glass_Castle
https://www.goodreads.com/book/show/25893693-lilac-girls
https://www.goodreads.com/book/show/32148570-before-we-were-yours
https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before
https://www.goodreads.com/book/show/35036409-my-brilliant-friend
https://www.goodreads.com/book/show/30165203-american-gods
https://www.goodreads.com/book/show/18007564-the-martian
https://www.goodreads.com/book/show/34499221-to-kill-a-kingdom
https://www.goodreads.com/book/show/31931941-eliza-and-her-monsters
https://www.goodreads.com/book/show/22098550-pax
https://www.goodreads.com/book/show/32571395-one-of-us-is-lying
https://www.goodreads.com/book/show/22299763-crooked-kingdom
https://www.goodreads.com/book/show/36595101-fire-and-fury
https://www.goodreads.com/book/show/38330854-the-perfect-nanny
https://www.goodreads.com/book/show/9361589-the-night-circus
https://www.goodreads.com/book/show/25953369-hidden-figures
https://www.goodreads.com/book/show/34114362-what-happened
https://www.goodreads.com/book/show/34262106-everything-here-is-beautiful
https://www.goodreads.com/book/show/34506912-the-prince-and-the-dressmaker
https://www.goodreads.com/book/show/8667848-a-discovery-of-witches
https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham
https://www.goodreads.com/book/show/11250317-the-song-of-achilles
https://www.goodreads.com/book/show/29844228-thirteen-reasons-why
https://www.goodreads.com/book/show/36238514-the-book-ninja
https://www.goodreads.com/book/show/34466910-roomies
https://www.goodreads.com/book/show/157993.The_Little_Prince
https://www.goodreads.com/book/show/33590210-an-american-marriage
